PackID,Avg_syn_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
2193,0,0,0.9,0.1,0,0,1,0,0,0.059962,0.0059962,5.80E-05,0.057181,0.018947826,895.2,66,1462,714.1193178,0.4,829.2,0,1396,714.1193178,0,Windows7
2194,0,0,0.2,0.8,0,0,1,0,0,0.027345,0.0027345,0.000115,0.014269,0.004560723,501.9,159,1514,537.9899731,0,435.9,93,1448,537.9899731,0,Windows7
2195,0,0,1,0,0,0,1,0,0,0.004424,0.0004424,5.70E-05,0.001087,0.000316891,1226.8,78,1514,605.4707627,0.2,1158.4,0,1448,610.5304069,0,Windows7
2196,0,0,0.9,0.1,0,0,1,0,0,0.011565,0.0011565,0.000159,0.005487,0.001859299,984.9,66,1514,698.2082545,0.3,918.9,0,1448,698.2082545,0,Windows7
2197,0,0,1,0,0,0,1,0,0,0.01038,0.001038,0.000129,0.002831,0.000715185,802.4,86,1514,750.0979492,0.5,724,0,1448,763.1630087,0,Windows7
2198,0,0,1,0,0,0,1,0,0,0.0074,0.00074,6.40E-05,0.004565,0.001417634,1088,94,1514,685.925166,0.3,1013.6,0,1448,699.4504509,0,Windows7
2199,0,0,1,0,0,0,1,0,0,0.015887,0.0015887,6.90E-05,0.006742,0.002458556,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
2200,0,0,0.8,0.2,0,0,1,0,0,0.00533,0.000533,6.60E-05,0.002988,0.000939339,511,54,1506,687.4021951,0.5,453.4,0,1452,690.0111432,0,Windows7
2201,0,0,0.9,0.1,0,0,1,0,0,0.005096,0.0005096,8.90E-05,0.001197,0.000322888,1148.4,78,1514,614.8364191,0.2,1080,0,1448,619.4822211,0,Windows7
2202,0,0,1,0,0,0,1,0,0,0.002456,0.0002456,6.00E-05,0.000786,0.000259333,508.8,78,1514,693.6539003,0.7,434.4,0,1448,699.4504509,0,Windows7
2203,0,0,1,0,0,0,1,0,0,0.011497,0.0011497,6.70E-05,0.00367,0.001241379,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
2204,0,0,0.9,0.1,0,0,1,0,0,0.031915,0.0031915,4.20E-05,0.021214,0.007009054,679.7,54,1514,728.8005443,0.5,625.7,0,1460,728.8005443,0,Windows7
2205,0,0,1,0,0,0,1,0,0,0.009563,0.0009563,6.60E-05,0.005902,0.00186798,800,86,1514,752.6220831,0.5,724,0,1448,763.1630087,0,Windows7
2206,0,0,1,0,0,0,1,0,0,0.002945,0.0002945,5.20E-05,0.000542,0.000218285,1058.6,66,1484,684.9590742,0.3,992.6,0,1418,684.9590742,0,Windows7
2207,0,0,1,0,0,0,1,0,0,0.005381,0.0005381,0.000406,0.001128,0.000278887,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
2208,0,0,1,0,0,0,1,0,0,0.006131,0.0006131,8.30E-05,0.002135,0.000693913,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
2209,0,0.1,0.3,0.2,0.4,0,1,0,0,0.005572,0.0005572,6.30E-05,0.002025,0.000741528,360.5,54,1514,608.4587542,0.7,299.3,0,1448,605.7979219,0,Windows7
2210,0,0,1,0,0,0,1,0,0,0.002161,0.0002161,4.20E-05,0.000599,0.000233711,658,66,1454,692.0804385,0.5,592,0,1388,692.0804385,0,Windows7
2211,0,0,1,0,0,0,1,0,0,0.020474,0.0020474,5.10E-05,0.008532,0.003546617,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
2212,0,0,1,0,0,0,1,0,0,0.006462,0.0006462,3.00E-05,0.003601,0.00114113,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
2213,0,0,0.8,0.1,0,0.1,0.9,0.1,0,0.013981,0.0013981,3.50E-05,0.009586,0.003108642,532.5,66,1514,681.9588208,0.5,460.5,0,1448,707.2842427,0.025,Windows7
2214,0,0,0.9,0.1,0,0,1,0,0,0.002944,0.0002944,6.60E-05,0.000587,0.00017783,603.2,66,1514,704.0405291,0.6,537.2,0,1448,704.0405291,0,Windows7
2215,0,0,0.3,0.6,0,0.1,0.9,0.1,0,0.067301,0.0067301,5.60E-05,0.038968,0.013023684,204.9,54,734,232.5101909,0.3,98.7,0,680,217.2130291,0.02,Windows7
2216,0,0,0.9,0.1,0,0,1,0,0,0.006893,0.0006893,4.30E-05,0.004876,0.001570576,778.8,78,1514,740.4858465,0.5,706.8,0,1448,746.7953461,0,Windows7
2217,0.2,0,0.5,0.1,0,0.2,0.8,0.2,0,0.341517,0.0341517,0.000118,0.13739,0.041704579,167.8,54,571,203.1303905,0.7,51.7,0,517,182.7871029,0,Windows7
2218,0,0,1,0,0,0,1,0,0,0.006024,0.0006024,7.40E-05,0.002517,0.000743321,1082,66,1514,695.5937512,0.3,1013.6,0,1448,699.4504509,0,Windows7
2219,0,0,1,0,0,0,1,0,0,0.011401,0.0011401,6.20E-05,0.00588,0.00194216,1051.6,94,1462,660.8067796,0.3,977.2,0,1396,674.3320646,0,Windows7
2220,0,0,0.9,0.1,0,0,1,0,0,0.009286,0.0009286,0.000421,0.003678,0.001066689,1496.8,1342,1514,54.39117575,0,1430.8,1276,1448,54.39117575,0,Windows7
2221,0,0,0.9,0.1,0,0,1,0,0,0.007911,0.0007911,6.50E-05,0.00331,0.001034549,1151.6,94,1514,608.6522817,0.2,1080,0,1448,619.4822211,0,Windows7
2222,0,0,1,0,0,0,1,0,0,0.005433,0.0005433,6.10E-05,0.003936,0.00125525,760,66,1454,731.5402321,0.5,694,0,1388,731.5402321,0,Windows7
2223,0,0,1,0,0,0,1,0,0,0.007286,0.0007286,4.00E-05,0.003586,0.001093942,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
2224,0,0,1,0,0,0,1,0,0,0.010316,0.0010316,5.70E-05,0.006464,0.002040126,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
2225,0,0,1,0,0,0,1,0,0,0.010752,0.0010752,6.10E-05,0.006723,0.002129111,1037.6,66,1454,670.4676975,0.3,971.6,0,1388,670.4676975,0,Windows7
2226,0,0,1,0,0,0,1,0,0,0.005081,0.0005081,0.000388,0.00109,0.000233406,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
2227,0,0,1,0,0,0,1,0,0,0.014547,0.0014547,0.000308,0.007999,0.002457395,914.8,94,1462,706.4321623,0.4,837.6,0,1396,720.8913002,0,Windows7
2228,0,0,0.9,0.1,0,0,1,0,0,0.004268,0.0004268,0.000404,0.000552,4.80E-05,1435.6,730,1514,247.9225686,0,1369.6,664,1448,247.9225686,0,Windows7
2229,0,0,1,0,0,0,1,0,0,0.011097,0.0011097,6.40E-05,0.002261,0.000898031,934.8,66,1514,747.7439847,0.4,868.8,0,1448,747.7439847,0,Windows7
2230,0,0,0.5,0.5,0,0,1,0,0,0.080663,0.0080663,4.10E-05,0.03848,0.013256255,344.6,54,1406,441.0959079,0.5,278.6,0,1340,440.4939651,0,Windows7
2231,0,0,0.4,0.6,0,0,1,0,0,0.205326,0.0205326,4.10E-05,0.061437,0.026006334,208.1,66,635,180.9735708,0.4,142.1,0,569,180.9735708,0,Windows7
2232,0,0,1,0,0,0,1,0,0,0.009158,0.0009158,7.00E-05,0.003326,0.001231738,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows7
2233,0,0,1,0,0,0,1,0,0,0.016975,0.0016975,5.30E-05,0.009629,0.00316153,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
2234,0,0,1,0,0,0,1,0,0,0.016696,0.0016696,0.000414,0.007994,0.002639459,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
2235,0,0,0.9,0.1,0,0,1,0,0,0.004847,0.0004847,6.60E-05,0.001239,0.000338736,1112,66,1514,653.2605402,0.2,1046,0,1448,653.2605402,0,Windows7
2236,0,0,0.5,0.5,0,0,1,0,0,0.098851,0.0098851,6.40E-05,0.043657,0.01475317,495.2,66,1514,598.0378658,0.3,429.2,0,1448,598.0378658,0,Windows7
2237,0,0,0.3,0.7,0,0,1,0,0,0.030979,0.0030979,3.80E-05,0.013303,0.004701148,150.6,66,260,80.80181516,0.3,84.6,0,194,80.80181516,0,Windows7
2238,0,0,1,0,0,0,1,0,0,0.003212,0.0003212,4.20E-05,0.001123,0.000416914,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
2239,0,0,0.5,0.5,0,0,1,0,0,0.852257,0.0852257,6.90E-05,0.765844,0.252004295,559.7,66,1514,640.0590337,0.3,493.7,0,1448,640.0590337,0,Windows7
2240,0,0,1,0,0,0,1,0,0,0.006501,0.0006501,8.00E-05,0.003072,0.00092443,794.8,66,1514,758.1118065,0.5,724,0,1448,763.1630087,0,Windows7
2241,0.1,0,0.1,0,0,0.8,0.2,0.8,0,0.059905,0.0059905,0.00013,0.018436,0.006622999,143.8,66,231,58.89123685,0.2,0,0,0,0,0,Windows7
2242,0,0,0.9,0.1,0,0,1,0,0,0.021562,0.0021562,8.90E-05,0.009716,0.003610467,1001.2,66,1514,689.2128844,0.3,935.2,0,1448,689.2128844,0,Windows7
2243,0,0,1,0,0,0,1,0,0,0.00567,0.000567,5.30E-05,0.002117,0.000767309,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows7
2244,0,0,1,0,0,0,1,0,0,0.005644,0.0005644,8.30E-05,0.002399,0.00070552,1067,94,1484,671.4337892,0.3,992.6,0,1418,684.9590742,0,Windows7
2245,0,0.2,0.4,0.1,0,0.3,0.7,0.3,0,0.137742,0.0137742,5.00E-05,0.056839,0.022681609,90.3,66,269,63.25266793,0.7,2.4,0,24,9.071147352,0.3,Windows7
2246,0,0.1,0.8,0.1,0,0,1,0,0,0.084451,0.0084451,5.20E-05,0.033058,0.013476275,805,66,1514,748.6884829,0.4,739,0,1448,748.6884829,0,Windows7
2247,0,0,0.6,0.4,0,0,1,0,0,0.004636,0.0004636,5.70E-05,0.002029,0.000640511,550.5,66,1484,656.8144081,0.5,484.5,0,1418,656.8144081,0,Windows7
2248,0,0,1,0,0,0,1,0,0,0.008791,0.0008791,0.000225,0.004464,0.001356695,942.8,86,1514,737.4160291,0.4,868.8,0,1448,747.7439847,0,Windows7
2249,0,0,0.9,0.1,0,0,1,0,0,0.006737,0.0006737,0.000152,0.002856,0.000812588,1435.6,730,1514,247.9225686,0,1369.6,664,1448,247.9225686,0,Windows7
2250,0,0,1,0,0,0,1,0,0,0.011331,0.0011331,6.30E-05,0.003865,0.001559881,916.8,66,1484,732.2520513,0.4,850.8,0,1418,732.2520513,0,Windows7
2251,0,0,0.7,0.3,0,0,1,0,0,0.046253,0.0046253,5.30E-05,0.018345,0.006066498,441.9,66,1514,600.6325277,0.5,375.9,0,1448,600.6325277,0,Windows7
2252,0,0,1,0,0,0,1,0,0,0.00687,0.000687,1.50E-05,0.003284,0.000960373,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
2253,0,0,1,0,0,0,1,0,0,0.003813,0.0003813,0.000104,0.000706,0.000228882,1188.4,94,1462,576.7994452,0.2,1116.8,0,1396,588.6052818,0,Windows7
2254,0,0,1,0,0,0,1,0,0,0.003385,0.0003385,0.00012,0.000666,0.000163022,1226.8,78,1514,605.4707627,0.2,1158.4,0,1448,610.5304069,0,Windows7
2255,0,0,1,0,0,0,1,0,0,0.01544,0.001544,6.10E-05,0.008138,0.002717117,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
2256,0,0,1,0,0,0,1,0,0,0.009869,0.0009869,3.90E-05,0.003319,0.001091783,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
2257,0,0,1,0,0,0,1,0,0,0.013199,0.0013199,0.000133,0.009002,0.00284574,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
2258,0.2,0.1,0.3,0.3,0,0.1,0.9,0.1,0,0.046977,0.0046977,5.50E-05,0.017195,0.006207291,274.1,54,1514,462.6631724,0.6,204,0,1460,492.2633949,0.025,Windows7
2259,0,0,0.6,0.4,0,0,1,0,0,0.028827,0.0028827,6.30E-05,0.019246,0.006109277,444,66,1484,599.7115974,0.5,378,0,1418,599.7115974,0,Windows7
2260,0,0,0.9,0.1,0,0,1,0,0,0.006288,0.0006288,6.70E-05,0.003835,0.001191095,1037.6,66,1514,682.8813465,0.3,971.6,0,1448,682.8813465,0,Windows7
2261,0,0,1,0,0,0,1,0,0,0.003679,0.0003679,3.60E-05,0.00114,0.000455936,775,66,1484,747.3516204,0.5,709,0,1418,747.3516204,0,Windows7
2262,0,0.2,0.6,0.2,0,0,1,0,0,3.418429,0.3418429,6.00E-05,1.778662,0.713365257,72.3,66,105,13.74408964,0.9,6.3,0,39,13.74408964,0,Windows7
2263,0,0,1,0,0,0,1,0,0,0.007181,0.0007181,8.40E-05,0.002955,0.000895228,942.8,86,1514,737.4160291,0.4,868.8,0,1448,747.7439847,0,Windows7
2264,0,0,1,0,0,0,1,0,0,0.018561,0.0018561,6.10E-05,0.007093,0.002615024,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
2265,0,0,1,0,0,0,1,0,0,0.014705,0.0014705,5.70E-05,0.009828,0.003174356,916.8,66,1484,732.2520513,0.4,850.8,0,1418,732.2520513,0,Windows7
2266,0,0,1,0,0,0,1,0,0,0.008045,0.0008045,0.000402,0.003752,0.001085517,1484,1484,1484,0,0,1418,1418,1418,0,0,Windows7
2267,0.1,0,0.8,0.1,0,0,1,0,0,0.109826,0.0109826,5.80E-05,0.059087,0.021041345,543.1,54,1506,683.1457385,0.6,487.9,0,1452,684.0868122,0,Windows7
2268,0,0,1,0,0,0,1,0,0,0.023511,0.0023511,8.50E-05,0.012229,0.003878161,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
2269,0,0,0.4,0.6,0,0,1,0,0,0.013245,0.0013245,7.40E-05,0.007952,0.00255288,867.9,66,1484,671.3044433,0.1,801.9,0,1418,671.3044433,0,Windows7
2270,0,0,1,0,0,0,1,0,0,0.021878,0.0021878,0.000465,0.00935,0.003238583,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
2271,0,0,0.5,0.5,0,0,1,0,0,0.097413,0.0097413,6.40E-05,0.033397,0.01376405,527,66,1484,618.9290033,0.5,461,0,1418,618.9290033,0,Windows7
2272,0,0,0.6,0.3,0,0,0.9,0.1,0,0.696589,0.0696589,0.000197,0.252019,0.09080087,74,54,105,22.4796204,0.6,12.9,0,39,18.66145761,0,Windows7
2273,0,0,0.5,0.5,0,0,1,0,0,0.040566,0.0040566,5.50E-05,0.026068,0.008972912,185.2,66,977,280.8399307,0.6,119.2,0,911,280.8399307,0,Windows7
2274,0.1,0,0.9,0,0,0,1,0,0,0.005616,0.0005616,6.20E-05,0.003209,0.001015065,639.2,54,1514,752.916817,0.6,584,0,1460,753.9407581,0,Windows7
2275,0,0.2,0.4,0.2,0.2,0,1,0,0,0.024555,0.0024555,3.10E-05,0.011537,0.004130318,67.6,54,123,21.86930878,0.9,10,0,69,22.90560339,0,Windows7
2276,0,0,0.9,0.1,0,0,1,0,0,0.018219,0.0018219,7.20E-05,0.009675,0.003002362,790.1,66,1484,732.8189787,0.4,724.1,0,1418,732.8189787,0,Windows7
2277,0,0,0.9,0.1,0,0,1,0,0,0.018555,0.0018555,6.50E-05,0.007335,0.002482444,1146,66,1514,619.4822211,0.2,1080,0,1448,619.4822211,0,Windows7
2278,0,0,1,0,0,0,1,0,0,0.003427,0.0003427,5.10E-05,0.000771,0.000270638,1067,94,1484,671.4337892,0.3,992.6,0,1418,684.9590742,0,Windows7
2279,0,0.1,0.2,0.7,0,0,1,0,0,0.034573,0.0034573,2.80E-05,0.019456,0.006449013,173.7,54,465,151.0401345,0.5,114.9,0,399,150.9624309,0,Windows7
2280,0,0,1,0,0,0,1,0,0,0.006133,0.0006133,2.30E-05,0.002424,0.000725515,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
2281,0,0,1,0,0,0,1,0,0,0.003655,0.0003655,4.10E-05,0.000668,0.00020947,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
2282,0,0,1,0,0,0,1,0,0,0.014286,0.0014286,0.000278,0.006126,0.001917997,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
2283,0.1,0.2,0.2,0.4,0.1,0,1,0,0,0.077821,0.0077821,9.00E-05,0.036876,0.012677686,125.4,54,571,157.3504228,0.9,61,0,517,160.887124,0,Windows7
2284,0,0.2,0.8,0,0,0,1,0,0,0.25988,0.025988,7.80E-05,0.125099,0.047044715,65.4,60,66,1.897366596,1,0.6,0,6,1.897366596,0,Windows7
2285,0,0,1,0,0,0,1,0,0,0.012034,0.0012034,0.0005,0.005791,0.001696392,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
2286,0,0,0.7,0.3,0,0,1,0,0,2.479871,0.2479871,0.000179,1.001713,0.412752482,98.2,54,217,63.79968652,0.7,34.6,0,151,62.25967127,0,Windows7
2287,0,0,1,0,0,0,1,0,0,0.007863,0.0007863,7.30E-05,0.002986,0.000855494,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
2288,0,0.3,0.2,0,0.5,0,1,0,0,0.037229,0.0037229,4.00E-05,0.021688,0.008158908,54,54,54,0,1,0,0,0,0,0,Windows7
2289,0,0,0.9,0.1,0,0,1,0,0,0.007233,0.0007233,9.50E-05,0.004264,0.001305479,1341.4,66,1514,456.5669478,0.1,1275.4,0,1448,456.5669478,0,Windows7
2290,0,0,1,0,0,0,1,0,0,0.00402,0.000402,0.000242,0.000853,0.000193903,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
2291,0,0,0.5,0.5,0,0,1,0,0,0.091625,0.0091625,4.70E-05,0.087399,0.028969171,485.1,54,1514,557.5152116,0.4,431.1,0,1460,557.5152116,0,Windows7
2292,0.2,0,0.3,0.5,0,0,1,0,0,0.01124,0.001124,9.30E-05,0.003703,0.001172885,140.4,66,429,128.7626585,0.7,72.8,0,363,129.7200404,0,Windows7
2293,0,0.1,0.5,0.4,0,0,1,0,0,0.009071,0.0009071,5.30E-05,0.003386,0.001250058,443.1,66,1514,587.9284631,0.5,377.1,0,1448,587.9284631,0,Windows7
2294,0,0,1,0,0,0,1,0,0,0.006156,0.0006156,0.000153,0.002257,0.00066697,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
2295,0,0,1,0,0,0,1,0,0,0.002402,0.0002402,4.80E-05,0.000822,0.000279152,764,66,1462,735.7566023,0.5,698,0,1396,735.7566023,0,Windows7
2296,0,0,1,0,0,0,1,0,0,0.003185,0.0003185,7.30E-05,0.001494,0.000461717,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
2297,0,0,1,0,0,0,1,0,0,0.008715,0.0008715,0.000115,0.002966,0.000953013,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
2298,0,0,0.9,0.1,0,0,1,0,0,0.007992,0.0007992,4.30E-05,0.003078,0.000976332,1026,66,1514,682.8020699,0.3,960,0,1448,682.8020699,0,Windows7
2299,0,0,1,0,0,0,1,0,0,0.010426,0.0010426,6.00E-05,0.00567,0.001772859,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
2300,0,0,0,0,0,0,0,0.5,0.5,0.039882,0.0039882,0.000226,0.030783,0.009972299,81.6,70,102,14.16725489,0,0,0,0,0,0,Windows7
2301,0,0,0.8,0.2,0,0,1,0,0,0.034766,0.0034766,3.80E-05,0.030094,0.009867898,905.9,54,1514,731.2826555,0.4,851.9,0,1460,731.2826555,0,Windows7
2302,0,0,1,0,0,0,1,0,0,0.006933,0.0006933,0.000251,0.003127,0.00089556,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
2303,0,0,1,0,0,0,1,0,0,0.006346,0.0006346,5.10E-05,0.003539,0.001144115,764,66,1462,735.7566023,0.5,698,0,1396,735.7566023,0,Windows7
2304,0,0,1,0,0,0,1,0,0,0.004447,0.0004447,7.20E-05,0.000838,0.000266972,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
2305,0,0,0.9,0.1,0,0,1,0,0,0.016581,0.0016581,4.10E-05,0.010416,0.003356768,1026.5,66,1514,682.7648448,0.3,960.5,0,1448,682.7648448,0,Windows7
2306,0,0,1,0,0,0,1,0,0,0.011527,0.0011527,0.000242,0.00749,0.00233423,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
2307,0,0,1,0,0,0,1,0,0,0.004782,0.0004782,0.000316,0.001103,0.000271985,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
2308,0,0,1,0,0,0,1,0,0,0.008393,0.0008393,5.60E-05,0.005012,0.00158081,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows7
2309,0,0,1,0,0,0,1,0,0,0.003305,0.0003305,6.50E-05,0.000994,0.000286621,1064.6,86,1484,675.2981564,0.3,992.6,0,1418,684.9590742,0,Windows7
2310,0,0,1,0,0,0,1,0,0,0.039997,0.0039997,0.000183,0.013124,0.00506559,805.8,94,1484,716.638108,0.4,728.6,0,1418,729.0371428,0,Windows7
2311,0,0,1,0,0,0,1,0,0,0.03139,0.003139,6.70E-05,0.025797,0.00840018,1058.6,66,1484,684.9590742,0.3,992.6,0,1418,684.9590742,0,Windows7
2312,0,0.1,0.7,0.2,0,0,1,0,0,0.014714,0.0014714,6.70E-05,0.006582,0.001988675,496,54,1484,681.9252158,0.6,432.4,0,1418,680.2741604,0,Windows7
2313,0,0,1,0,0,0,1,0,0,0.019327,0.0019327,5.50E-05,0.013266,0.004334149,934.8,66,1514,747.7439847,0.4,868.8,0,1448,747.7439847,0,Windows7
2314,0,0,1,0,0,0,1,0,0,0.008187,0.0008187,8.90E-05,0.00491,0.001526366,1085.6,86,1514,689.7895331,0.3,1013.6,0,1448,699.4504509,0,Windows7
2315,0,0,1,0,0,0,1,0,0,0.016512,0.0016512,5.00E-05,0.007992,0.002896509,934.8,66,1514,747.7439847,0.4,868.8,0,1448,747.7439847,0,Windows7
2316,0,0,1,0,0,0,1,0,0,0.006437,0.0006437,7.50E-05,0.003111,0.000916875,1200.4,66,1484,597.8812963,0.2,1134.4,0,1418,597.8812963,0,Windows7
2317,0.1,0,0.5,0.4,0,0,1,0,0,0.035145,0.0035145,3.70E-05,0.011416,0.00482528,335.4,54,1514,471.8689083,0.5,274.6,0,1448,470.0957822,0,Windows7
2318,0,0,1,0,0,0,1,0,0,0.005641,0.0005641,5.30E-05,0.001225,0.000370126,939.6,78,1514,741.5472114,0.4,868.8,0,1448,747.7439847,0,Windows7
2319,0,0,1,0,0,0,1,0,0,0.022388,0.0022388,7.20E-05,0.017022,0.005526525,939.6,78,1514,741.5472114,0.4,868.8,0,1448,747.7439847,0,Windows7
2320,0,0,0.9,0.1,0,0,1,0,0,0.108471,0.0108471,0.000319,0.097755,0.032195665,856.2,74,1514,717.752325,0.4,794.2,0,1460,727.448173,0,Windows7
2321,0,0,0.9,0.1,0,0,1,0,0,0.023781,0.0023781,7.60E-05,0.017945,0.005849895,785.2,78,1514,746.1493446,0.5,713.2,0,1448,752.4680576,0,Windows7
2322,0,0,1,0,0,0,1,0,0,0.003005,0.0003005,6.40E-05,0.000567,0.000165191,1065.4,78,1484,674.0241011,0.3,992.6,0,1418,684.9590742,0,Windows7
2323,0,0,0.9,0.1,0,0,1,0,0,0.006552,0.0006552,9.30E-05,0.001844,0.000589607,908,94,1514,710.0579006,0.4,830.8,0,1448,724.327857,0,Windows7
2324,0,0,1,0,0,0,1,0,0,0.039748,0.0039748,6.00E-05,0.021868,0.007436832,903.6,66,1462,720.8913002,0.4,837.6,0,1396,720.8913002,0,Windows7
2325,0,0,0.5,0.5,0,0,1,0,0,0.010746,0.0010746,3.70E-05,0.00566,0.001911515,170.9,54,571,173.450249,0.5,116.9,0,517,173.450249,0,Windows7
2326,0,0,1,0,0,0,1,0,0,0.006161,0.0006161,6.10E-05,0.003441,0.001048918,1067,94,1484,671.4337892,0.3,992.6,0,1418,684.9590742,0,Windows7
2327,0,0,0,0,0,0,0,1,0,0.001338,0.0001338,0.000124,0.00027,4.66E-05,74,74,74,0,0,0,0,0,0,0,Windows7
2328,0,0,1,0,0,0,1,0,0,0.006804,0.0006804,7.20E-05,0.002896,0.000969681,793.6,66,1514,759.3809174,0.5,724,0,1448,763.1630087,0,Windows7
2329,0,0,0.5,0.5,0,0,1,0,0,0.519833,0.0519833,0.000132,0.374873,0.121977469,323.8,66,1484,487.9626124,0.4,257.8,0,1418,487.9626124,0,Windows7
2330,0,0,1,0,0,0,1,0,0,0.003085,0.0003085,6.70E-05,0.000595,0.00019571,1067,94,1484,671.4337892,0.3,992.6,0,1418,684.9590742,0,Windows7
2331,0.1,0,0.3,0.6,0,0,1,0,0,0.046758,0.0046758,0.000843,0.026988,0.008760095,226.5,54,480,160.9570336,0.4,160.9,0,414,160.4406779,0,Windows7
2332,0,0,0,0,0,0,0,0.3,0.7,0.017823,0.0017823,0.00013,0.004778,0.002092044,84,70,102,15.57776193,0,0,0,0,0,0,Windows7
2333,0,0,0.3,0.7,0,0,1,0,0,0.077498,0.0077498,8.10E-05,0.04248,0.014693336,227.7,66,854,241.3462474,0.3,161.7,0,788,241.3462474,0,Windows7
2334,0.1,0,0.3,0.4,0,0.2,0.8,0.2,0,0.097741,0.0097741,5.70E-05,0.055003,0.018167941,159,54,566,169.8881985,0.6,64.4,0,512,175.806712,0.05,Windows7
2335,0,0,1,0,0,0,1,0,0,0.004731,0.0004731,5.00E-05,0.001569,0.000496292,1058.6,66,1484,684.9590742,0.3,992.6,0,1418,684.9590742,0,Windows7
2336,0,0,0.9,0.1,0,0,1,0,0,0.004891,0.0004891,3.30E-05,0.002497,0.000785036,876.8,66,1514,719.7976259,0.4,810.8,0,1448,719.7976259,0,Windows7
2337,0,0,0.9,0.1,0,0,1,0,0,0.031133,0.0031133,3.20E-05,0.028571,0.009422681,748,66,1514,729.7153174,0.5,682,0,1448,729.7153174,0,Windows7
2338,0,0,0.9,0.1,0,0,1,0,0,0.016152,0.0016152,6.10E-05,0.011213,0.003636426,892.8,66,1514,722.9816042,0.4,826.8,0,1448,722.9816042,0,Windows7
2339,0,0,1,0,0,0,1,0,0,0.005929,0.0005929,8.10E-05,0.002954,0.000918734,938,74,1514,743.6128025,0.4,876,0,1460,753.9407581,0,Windows7
2340,0.2,0,0.6,0.2,0,0,1,0,0,0.017624,0.0017624,5.20E-05,0.009636,0.003267116,368.7,66,1514,531.451273,0.7,301.1,0,1448,532.446857,0,Windows7
2341,0,0,1,0,0,0,1,0,0,0.036769,0.0036769,0.000101,0.031381,0.010249337,933.8,54,1514,749.0512221,0.4,876.6,0,1460,753.168153,0,Windows7
2342,0,0,1,0,0,0,1,0,0,0.01326,0.001326,6.20E-05,0.008419,0.002841722,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
